asin,domain_id,market,title,detected_layout,expected_layout,is_mismatch,confidence,detection_layer,new_price,used_price,brand,source
B0FG8D6NYP,4,FR,"VidaTeco Clavier de Jeu Mécanique sans Fil, 60% Compact en Disposition QWERTY, Portable, Anti-Ghosting Touches Complètes, Économiseur d'Énergie, Interrupteurs Rouges, pour PC & Mac (K68 2000mAh)",qwertz,azerty,True,low,cross_market,19.99,,VidaTeco,keepa_search
B0FG8D6NYP,8,IT,"VidaTeco Tastiera Meccanica Wireless da Gioco, 60% Compatta Layout QWERTY, Anti-Ghosting Totale, Risparmio Energetico, Interruttori Rossi, Compatibile con PC & Mac (K68-2000mAh)",qwertz,qwerty_it,True,low,cross_market,41.99,,VidaTeco,keepa_search
B0FG8D6NYP,9,ES,"VidaTeco Teclado Mecánico Inalámbrico para Juegos, 60% Compacto con Diseño QWERTY, Anti-Ghosting Total, Ahorro de Energía, Interruptores Rojos, Compatible con PC y Mac (K68-2000mAh)",qwertz,qwerty_es,True,low,cross_market,25.99,,VidaTeco,keepa_search
B0DK9W1991,2,UK,"Corsair K70 PRO TKL RGB Mechanische Kabelgebundene Gaming-Tastatur – Geschmierte Hall-Effekt MGX Hyperdrive Einstellbare Schalter, Gleichzeitiger SOCD und Rapid Trigger, 8000Hz, QWERTZ – Schwarz",qwertz,qwerty_uk,True,high,title_keyword,156.62,111.54,Corsair,keepa_search
B0DK9W1991,4,FR,Corsair K70 Pro TKL RGB Clavier de Jeu mécanique Filaire magnétique – Commutateurs réglables MGX Hyperdrive pré-lubrifiés – Effet Lobby déclencheur Rapide 8000 Hz – QWERTZ – Noir,qwertz,azerty,True,high,title_keyword,195.03,115.05,Corsair,keepa_search
B0DK9W1991,8,IT,Corsair Tastiera meccanica meccanica magnetica cablata K70 PRO TKL RGB - interruttori regolabili MGX Hyperdrive pre-lubrificati - effetto lobby a sgancio rapido 8000 Hz - Qwertz - Nero,qwertz,qwerty_it,True,high,title_keyword,160.39,115.05,Corsair,keepa_search
B0DK9W1991,9,ES,Corsair Teclado mecánico magnético para Juegos K70 Pro TKL RGB - Interruptores MGX Hyperdrive Ajustables prelubricados - Efecto Lobby Disparador rápido 8000 Hz - Qwertz - Negro,qwertz,qwerty_es,True,high,title_keyword,170.12,111.54,Corsair,keepa_search
B07VL9YHC9,2,UK,"Logitech 920-009189 MK470 Slim Wireless Keyboard and Mouse Combo - Low Profile Compact Layout, Ultra Quiet operation, 2.4 GHz USB Receiver with Plug and Play Connectivity, Long Battery Life Off-White",qwertz,qwerty_uk,True,high,title_keyword,54.99,23.28,Logitech,keepa_search
B07VL9YHC9,4,FR,"Logitech MK470 Combo Clavier et Souris sans Fil, Clavier QWERTZ Allemand - Blanc",qwertz,azerty,True,high,title_keyword,59.83,40.81,Logitech,keepa_search
B07VL9YHC9,8,IT,"Logitech MK470 Kit Mouse e Tastiera, Layout Tedesco Qwertz, ‎Bianco",qwertz,qwerty_it,True,high,title_keyword,50.99,40.81,Logitech,keepa_search
B07VL9YHC9,9,ES,"Logitech MK470 Combo Teclado y Ratón Inalámbrico para Windows, Disposición QWERTZ Alemán, Blanco",qwertz,qwerty_es,True,high,title_keyword,46.98,40.81,Logitech,keepa_search
B0DYDXRV49,2,UK,"UGREEN Bluetooth Wireless Keyboard (BT5.3+2.4G), Slim Scissor Mechanism for Quiet Typing, Up to 500 Days Battery Life, Compatible with Windows/macOS/Android, Portable Mini Keyboard QWERTZ Layout",qwertz,qwerty_uk,True,high,title_keyword,16.97,15.27,UGREEN,keepa_search
B0DYDXRV49,4,FR,"UGREEN Clavier Bluetooth sans fil (BT5.3+2.4G), mécanique à ciseaux fine pour une frappe silencieuse, jusqu'à 500 jours d'autonomie, compatible avec Windows/macOS/Android, mini clavier portable QWERTZ",qwertz,azerty,True,high,title_keyword,16.97,15.27,UGREEN,keepa_search
B0DYDXRV49,8,IT,"UGREEN Tastiera Bluetooth senza fili (BT5.3 + 2.4G), sottile meccanismo a forbice per digitazione silenziosa, fino a 500 giorni di durata della batteria, compatibile con Windows/MacOS/Android, Mini",qwertz,qwerty_it,True,high,title_keyword,16.97,20.0,UGREEN,keepa_search
B0DYDXRV49,9,ES,"UGREEN Teclado Bluetooth inalámbrico (BT5.3 + 2.4G), mecanismo de tijera delgado para una escritura silenciosa, hasta 500 días de duración de la batería, compatible con Windows/macOS/Android, mini",qwertz,qwerty_es,True,high,title_keyword,16.97,20.0,UGREEN,keepa_search
B006T02YRM,2,UK,"Logitech K270 Wireless Keyboard for Windows, QWERTZ German Layout - Black",qwertz,qwerty_uk,True,high,title_keyword,34.99,18.34,Logitech,keepa_search
B006T02YRM,4,FR,"Logitech K270 Clavier Sans Fil pour Windows, Clavier Allemand QWERTZ - Noir",qwertz,azerty,True,high,title_keyword,29.8,18.34,Logitech,keepa_search
B006T02YRM,8,IT,"Logitech K270 Tastiera Wireless per Windows, Wireless 2.4 GHz con Ricevitore USB Unifying, 8 Tasti ‎Multimediali Dedicati, Anti Schizzi, PC/Laptop, Layout Tedesco QWERTZ, Nero",qwertz,qwerty_it,True,high,title_keyword,44.05,18.34,Logitech,keepa_search
B006T02YRM,9,ES,"Logitech K270 Teclado Inalámbrico para Windows, Disposición QWERTZ Alemán, Negro",qwertz,qwerty_es,True,high,title_keyword,44.05,18.34,Logitech,keepa_search
B07W4DHVKZ,2,UK,"Logitech MK470 Slim Combo Wireless Keyboard and Mouse Set - Modern, Compact Layout, Extremely Quiet, 2.4 GHz USB Receiver, Plug-n'Play Connectivity - German QWERTY Layout - Pink",qwertz,qwerty_uk,True,high,title_keyword,54.99,37.26,Logitech,keepa_search
B07W4DHVKZ,4,FR,"Logitech MK470 Slim Combo Clavier et Souris sans Fil, Compacte et Moderne, Ultra Silencieux, 2,4 GHz avec Récepteur USB, Plug n' Play, Compatible avec Windows - Clavier Allemand QWERTZ - Rose",qwertz,azerty,True,high,title_keyword,121.0,37.26,Logitech,keepa_search
B07W4DHVKZ,8,IT,"Logitech MK470 Slim Kit Tastiera e Mouse Wireless, Compatto, Silenzioso, Ricevitore USB a 2.4 GHz, Connettività Plug n' Play, Layout Tedesco QWERTZ, Rosa",qwertz,qwerty_it,True,high,title_keyword,97.89,37.26,Logitech,keepa_search
B07W4DHVKZ,9,ES,"Logitech MK470 Combo con Teclado Inalámbrico Estilizado - Compacto, Silencioso, Receptor USB 2.4 GHz, Conectividad Plug n' Play - Disposición QWERTZ Alemán - Rosa",qwertz,qwerty_es,True,high,title_keyword,61.99,37.26,Logitech,keepa_search
B0CDBXR2B2,2,UK,"Razer Huntsman V3 Pro - Analog Optical Esports Gaming-Keyboard (Analog Optical Switches, Quick Onboard Adjustments, Multi-function Digital Dial & Dedicated Control Buttons) QWERTY US-Layout | Black",qwertz,qwerty_uk,True,low,cross_market,230.0,124.24,Razer,keepa_search
B0CDBXR2B2,4,FR,"Razer Huntsman V3 Pro (Switches Analog) - Clavier Gamer Optique (Switches Analogiques réglables de 0,1 à 4,0mm, Déclenchement Rapide, Touches en PBT Doubleshot) Clavier QWERTY | Noir",qwertz,azerty,True,low,cross_market,211.19,142.22,Razer,keepa_search
B0CDBXR2B2,8,IT,Razer Huntsman V3 Pro - PC Tastiera ottica analogica per esport - Razer Snap Tap - Modalità Attivazione Rapida (Quadrante digitale multi-funzione e pulsanti di comando dedicati) US-Layout | Nero,qwertz,qwerty_it,True,low,cross_market,215.56,142.22,Razer,keepa_search
B0CDBXR2B2,9,ES,"Razer Huntsman V3 Pro - PC Teclado óptico analógico para Esports - Snap Tap & Rapid Trigger (Disparo rápido, Dial multifunción y Botones de Control específicos) Diseño QWERTY US | Negro",qwertz,qwerty_es,True,low,cross_market,229.99,142.22,Razer,keepa_search
B0FJG96MSL,2,UK,"GXTrust 872 Xyra Gasket TKL Mechanical QWERTZ Keyboard, Creamy Hot Swappable Gaming Keyboard, 80% USB Cable, Programmable RGB Lighting, 5 Pin Leobog Linear 60m, Gamer Switches",qwertz,qwerty_uk,True,high,title_keyword,70.34,46.13,Trust Gaming,"keepa_search,static_pool"
B0FJG96MSL,4,FR,"GXTrust 872 Xyra Gasket TKL Clavier mécanique QWERTZ, Clavier de Jeu Creamy à Chaud 80%, câble USB, éclairage programmable RVB, Interrupteur linéaire Leobog 5 Broches 60 m pour Gaming",qwertz,azerty,True,high,title_keyword,71.4,46.13,Trust Gaming,"keepa_search,static_pool"
B0FJG96MSL,8,IT,"GXTrust 872 Xyra Gasket TKL Tastiera meccanica QWERTZ Tastiera da gioco Creamy sostituibile a caldo, 80%, cavo USB, illuminazione RGB programmabile, 5 pin Leobog lineare 60 m, interruttori per",qwertz,qwerty_it,True,high,title_keyword,74.58,46.96,Trust Gaming,"keepa_search,static_pool"
B0FJG96MSL,9,ES,"GXTrust 872 Xyra Gasket TKL Mechanische Tastatur QWERTZ Layout, Hot-Swap Creamy Gaming Tastatur 80%, USB Kabel, RGB Beleuchtung Programmierbar, 5-pin Leobog Linear 60M Schaltern für Gamer, Weiß",qwertz,qwerty_es,True,high,title_keyword,79.99,46.13,Trust Gaming,"keepa_search,static_pool"
B0CNP54YWJ,2,UK,"TECURS Wireless Keyboard Bluetooth Keyboard, 2.4G-USB for Windows/Mac, UK Layout Bluetooth 3 Channel, Silent, Multimedia Ultra thin Keyboard for Pc, Computer, Tablet (DE-Layout)",qwertz,qwerty_uk,True,high,title_keyword,29.99,16.99,TECURS,keepa_search
B0CNP54YWJ,4,FR,"TECURS Clavier sans Fil Bluetooth Clavier AZERTY USB 2.4G Wireless Keyboard avec 3 Canaux Bluetooth, USB-C, Ultra-Mince, pour Tablette, Ordinateur, Apple MacOS, Linux, iOS, Android, PC (DE-Layout)",qwertz,azerty,True,high,title_keyword,37.12,29.7,TECURS,keepa_search
B0CNP54YWJ,8,IT,"TECURS Tastiera Bluetooth senza fili, layout tedesco QWERTZ, tastiera wireless USB 2.4G con 3 canali Bluetooth, tastiera wireless per PC, laptop, desktop e altri Windows Mac, nero",qwertz,qwerty_it,True,high,title_keyword,35.66,16.99,TECURS,keepa_search
B0CNP54YWJ,9,ES,"TECURS Teclado Bluetooth inalámbrico, diseño alemán QWERTZ, teclado inalámbrico USB 2.4G con 3 canales Bluetooth, teclado inalámbrico para PC, ordenador, portátil, escritorio y otros Windows Mac,",qwertz,qwerty_es,True,high,title_keyword,29.99,16.99,TECURS,keepa_search
B0F2GKYD8L,2,UK,"Hama WK-900 Bluetooth® Keyboard German, QWERTZ Black Multimedia Buttons",qwertz,qwerty_uk,True,high,title_keyword,75.47,59.62,Hama,keepa_search
B0F2GKYD8L,4,FR,Hama Multi-Device-Tastatur WK-900 Ergo kabellos geteilt LED SW QWERTZ (00173071),qwertz,azerty,True,high,title_keyword,93.99,63.13,Hama,keepa_search
B0F2GKYD8L,8,IT,Hama Multi-Device-Tastatur WK-900 Ergo kabellos geteilt LED SW QWERTZ (00173071),qwertz,qwerty_it,True,high,title_keyword,80.99,64.73,Hama,keepa_search
B0F2GKYD8L,9,ES,"Hama WK-900 Bluetooth® teclado Alemán, QWERTZ Negro Teclas multimedia",qwertz,qwerty_es,True,high,title_keyword,102.35,64.73,Hama,keepa_search
B075KZ4J8Z,2,UK,"FINTIE Ultradünn Bluetooth Tastatur mit deutschem Layout QWERTZ für iPad Air/Pro/Mini/iPad 10.9/10.2/9.7/iPhone/Samsung/Android, Schwarz",qwertz,qwerty_uk,True,high,title_keyword,16.99,10.19,FINTIE,keepa_search
B075KZ4J8Z,4,FR,"FINTIE Ultradünn Bluetooth Tastatur mit deutschem Layout QWERTZ für iPad Air/Pro/Mini/iPad 10.9/10.2/9.7/iPhone/Samsung/Android, Schwarz",qwertz,azerty,True,high,title_keyword,16.99,10.19,FINTIE,keepa_search
B075KZ4J8Z,8,IT,"FINTIE Ultradünn Bluetooth Tastatur mit deutschem Layout QWERTZ für iPad Air/Pro/Mini/iPad 10.9/10.2/9.7/iPhone/Samsung/Android, Schwarz",qwertz,qwerty_it,True,high,title_keyword,16.99,10.19,FINTIE,keepa_search
B075KZ4J8Z,9,ES,"FINTIE Ultradünn Bluetooth Tastatur mit deutschem Layout QWERTZ für iPad Air/Pro/Mini/iPad 10.9/10.2/9.7/iPhone/Samsung/Android, Schwarz",qwertz,qwerty_es,True,high,title_keyword,16.99,10.19,FINTIE,keepa_search
B0F1YGWC8M,2,UK,TECKNET Slim Wireless Keyboard,qwertz,qwerty_uk,True,high,title_keyword,13.99,,TECKNET,keepa_search
B0F1YGWC8M,4,FR,TECKNET Clavier fin sans fil,qwertz,azerty,True,high,title_keyword,13.99,,TECKNET,keepa_search
B0F1YGWC8M,8,IT,TECKNET Tastiera senza fili Slim,qwertz,qwerty_it,True,high,title_keyword,13.99,,TECKNET,keepa_search
B0F1YGWC8M,9,ES,TECKNET Teclado inalámbrico delgado,qwertz,qwerty_es,True,high,title_keyword,13.99,,TECKNET,keepa_search
B0BG2GZJ1Z,2,UK,"CHERRY KW 9100 SLIM, Wireless Design Keyboard, German Layout (QWERTZ), Choice of Bluetooth or 2.4 GHz RF, Flat Keys, Rechargeable, Black-Grey",qwertz,qwerty_uk,True,high,title_keyword,74.17,,CHERRY,keepa_search
B0D3PW5CTS,2,UK,"ProtoArc Foldable Compact Keyboard QWERTZ, XK04 Portable Bluetooth Keyboard with PU Leather Case, Wireless Mini Travel Keyboard for iPad iPhone Mac Android Windows iOS - Black",qwertz,qwerty_uk,True,high,title_keyword,46.58,,ProtoArc,keepa_search
B0D3PW5CTS,4,FR,"ProtoArc XK04 Clavier pliable compact QWERTZ portable Bluetooth avec étui en cuir PU, mini clavier de voyage sans fil pour iPad iPhone Mac Android Windows iOS – Noir",qwertz,azerty,True,high,title_keyword,46.58,,ProtoArc,keepa_search
B0D3PW5CTS,8,IT,"ProtoArc Faltbare Kompakte Tastatur QWERTZ, XK04 Mini Tragbare Reise Bluetooth-Tastatur mit PU-Lederhülle für iPad iPhone Mac Android Windows iOS - Schwarz",qwertz,qwerty_it,True,high,title_keyword,46.58,,ProtoArc,keepa_search
B0D3PW5CTS,9,ES,"ProtoArc Faltbare Kompakte Tastatur QWERTZ, XK04 Mini Tragbare Reise Bluetooth-Tastatur mit PU-Lederhülle für iPad iPhone Mac Android Windows iOS - Schwarz",qwertz,qwerty_es,True,high,title_keyword,46.58,,ProtoArc,keepa_search
B0CWVLVBYL,2,UK,"Perixx PERIDUO-512B Ergonomic Keyboard and Mouse Set - Vertical Design Mouse, Wired, USB, Black - Comfortable QWERTZ Layout",qwertz,qwerty_uk,True,high,title_keyword,110.11,30.0,Perixx,keepa_search
B0CWVLVBYL,4,FR,"perixx PERIDUO-512B Ensemble Clavier et Souris ergonomiques - Souris Design Vertical, Filaire, USB, Noir - Disposition QWERTY Confortable, 12321",qwertz,azerty,True,high,title_keyword,63.64,30.0,Perixx,keepa_search
B0CWVLVBYL,8,IT,"Perixx PERIDUO-512B - Set di tastiera e mouse ergonomici - Mouse di design verticale, cablato, USB, nero - Comodo layout QWERTZ",qwertz,qwerty_it,True,high,title_keyword,68.6,30.0,Perixx,keepa_search
B0CWVLVBYL,9,ES,"Perixx PERIDUO-512B - Juego ergonómico de Teclado y ratón - Ratón de diseño Vertical, con Cable, USB, Color Negro - Cómodo diseño QWERTZ",qwertz,qwerty_es,True,high,title_keyword,63.64,30.0,Perixx,keepa_search
B0FTZDRSL9,2,UK,"Corsair Vanguard 96 Wired Mechanical Gaming Keyboard - 96% Layout, MLX Plasma Linear Switch, 8000Hz Polling, LCD Display, Virtual Stream Deck, G Keys, SOCD Flashtap, QWERTZ DE - Black",qwertz,qwerty_uk,True,high,title_keyword,157.8,,Corsair,keepa_search
B0FTZDRSL9,4,FR,"Corsair Vanguard 96 Kabelgebundene Mechanische Gaming-Tastatur– 96% Layout, MLX Plasma-Linearschalter, 8000Hz-Polling, LCD-Display, Virtual Stream Deck, G-Tasten, SOCD Flashtap, QWERTZ DE – Schwarz",qwertz,azerty,True,high,title_keyword,150.56,,Corsair,keepa_search
B0FTZDRSL9,8,IT,"Corsair Vanguard 96 Kabelgebundene Mechanische Gaming-Tastatur– 96% Layout, MLX Plasma-Linearschalter, 8000Hz-Polling, LCD-Display, Virtual Stream Deck, G-Tasten, SOCD Flashtap, QWERTZ DE – Schwarz",qwertz,qwerty_it,True,high,title_keyword,150.56,,Corsair,keepa_search
B0FTZDRSL9,9,ES,"Corsair Vanguard 96 Kabelgebundene Mechanische Gaming-Tastatur– 96% Layout, MLX Plasma-Linearschalter, 8000Hz-Polling, LCD-Display, Virtual Stream Deck, G-Tasten, SOCD Flashtap, QWERTZ DE – Schwarz",qwertz,qwerty_es,True,high,title_keyword,150.56,,Corsair,keepa_search
B0G4W816CV,2,UK,"Keychron B2 Pro Wireless Keyboard, 96% ISO DE Layout, 2.4GHz & Bluetooth, Ultra Thin Up to 1200 Hours Battery Life, Programmable with ZMK/Launcher, Compatible with Mac/Windows/Linux - Space Grey",qwertz,qwerty_uk,True,high,title_keyword,49.99,,Keychron,keepa_search
B0G4W816CV,4,FR,"Keychron B2 Pro Clavier sans fil 96 % ISO DE 2,4 GHz & Bluetooth, ultra fin, jusqu'à 1200 heures d'autonomie, programmable avec ZMK/Launcher, compatible avec Mac/Windows/Linux - Gris espace",qwertz,azerty,True,high,title_keyword,49.99,,Keychron,keepa_search
B0G4W816CV,8,IT,"Keychron Tastiera wireless B2 Pro, layout ISO 96%, 2,4 GHz e Bluetooth, ultra sottile, fino a 1200 ore di durata della batteria, programmabile con ZMK/Launcher, compatibile con Mac/Windows/Linux",qwertz,qwerty_it,True,high,title_keyword,49.99,,Keychron,keepa_search
B0G4W816CV,9,ES,"Keychron B2 Pro Teclado inalámbrico 96% ISO DE, 2,4 GHz y Bluetooth, ultrafino, hasta 1200 horas de duración de la batería, programable con ZMK/Launcher, compatible con Mac/Windows/Linux, gris",qwertz,qwerty_es,True,high,title_keyword,49.99,,Keychron,keepa_search
B0FD3PNWBB,2,UK,"Newmen GM870 TKL Gaming Keyboard, Mechanical Keyboard with Cable, 75% RGB LED Lighting, Hot Swap Anti Ghosting USB Mini 88 Keys Keyboard for PC/Win/Mac, German QWERTZ Layout, Black, Red Switch",qwertz,qwerty_uk,True,high,title_keyword,19.99,,Newmen,"keepa_search,static_pool"
B0FD3PNWBB,4,FR,"Newmen GM870 TKL Clavier de jeu, clavier mécanique avec câble, éclairage LED RVB 75 % remplaçable à chaud, anti-ghosting, USB Mini 88 touches, clavier pour PC/Win/Mac, disposition QWERTZ allemande",qwertz,azerty,True,high,title_keyword,19.99,,Newmen,"keepa_search,static_pool"
B0FD3PNWBB,8,IT,"Newmen GM870 TKL - Tastiera meccanica con cavo, 75% RGB LED illuminazione hot swap anti ghosting USB Mini 88 tasti per PC/Win/Mac, layout tedesco QWERTZ, nero, interruttore rosso",qwertz,qwerty_it,True,high,title_keyword,19.99,,Newmen,"keepa_search,static_pool"
B0FD3PNWBB,9,ES,"Newmen GM870 TKL Gaming Keyboard Mecánico con cable, 75% RGB LED Iluminación Hot Swap Anti Ghosting USB Mini 88 teclas Teclado para PC/Win/Mac, disposición alemana QWERTZ, negro, interruptor rojo",qwertz,qwerty_es,True,high,title_keyword,19.99,,Newmen,"keepa_search,static_pool"
B07P69PLFP,2,UK,"CHERRY KC 6000 SLIM FOR MAC, Wired Mac Keyboard (USB-A Connection), German Layout (QWERTZ), Whisper-Quiet Keys, Flat Design, Silver/White",qwertz,qwerty_uk,True,high,title_keyword,62.42,,CHERRY,keepa_search
B0932XND9Y,2,UK,"LONGYI i10 Mini Wireless Keyboard, Smart TV Keyboard, Android Keyboard with Touchpad, 2.4G Mini Keyboard for Smart TV Remote Control/PC/Pad/Xbox/Android Box/HTPC, etc",qwertz,qwerty_uk,True,low,cross_market,19.99,,LONGYI,keepa_search
B0932XND9Y,4,FR,"LONGYI i10 Mini Clavier sans Fil Smart TV Clavier Mini sans Fil Rétroéclairé avec Souris Touchpad, Bluetooth et 2,4 GHz USB Keyboard pour Android TV Box/HTPC/Pad/Notebook/Projector",qwertz,azerty,True,low,cross_market,18.99,,LONGYI,keepa_search
B0932XND9Y,8,IT,"LONGYI i10 Mini Tastiera Wireless, Smart TV Tastiera Mini Wireless Retroilluminata con Mouse Touchpad, Bluetooth e 2.4GHz USB Keyboard per Android TV Box/HTPC/PC/Pad/Notebook/Projector",qwertz,qwerty_it,True,low,cross_market,18.99,,LONGYI,keepa_search
B0932XND9Y,9,ES,"LONGYI i10 Mini Teclado Inalambrico, Smart TV, Android Keyboard with Touchpad, Bluetooth y 2.4G Mini Keyboard for Smart TV Remote Control/PC/Pad/Xbox/Android Box/HTPC",qwertz,qwerty_es,True,low,cross_market,18.99,,LONGYI,keepa_search
B0DZ26FCS5,2,UK,"Inateck Wireless Keyboard, AI Function Bluetooth Keyboard with 3 Bluetooth Channels, German QWERTZ Layout, Quiet Keys, Compatible with iPadOS Android, Windows",qwertz,qwerty_uk,True,high,title_keyword,45.49,32.24,Inateck,keepa_search
B0DZ26FCS5,4,FR,"Inateck Clavier sans fil, fonction KA, clavier Bluetooth avec 3 canaux Bluetooth, disposition QWERTZ allemande, touches silencieuses, compatible avec iPadOS Android, Windows",qwertz,azerty,True,high,title_keyword,45.49,32.24,Inateck,keepa_search
B0DZ26FCS5,8,IT,"Inateck Tastiera wireless, funzione AI con 3 canali Bluetooth, layout tedesco QWERTZ, tasti silenziosi, compatibile con iPadOS Android, Windows, KB06007",qwertz,qwerty_it,True,high,title_keyword,45.49,32.24,Inateck,keepa_search
B0DZ26FCS5,9,ES,"Inateck Teclado inalámbrico, función de IA Bluetooth con 3 canales Bluetooth, disposición alemana QWERTZ, teclas silenciosas, compatible con iPadOS Android, Windows",qwertz,qwerty_es,True,high,title_keyword,45.49,32.24,Inateck,keepa_search
B0G39LR3WQ,2,UK,Logitech Ergo - K860 - Geteilte Tastatur - ergonomische Bluetooth Tastatur - mit Handballenauflage - für Windows/Mac in Skandinavisch QWERTY-Layout 【Bulk - ohne Verpackung】,unknown,qwerty_uk,False,none,none,71.95,,Logitech,keepa_search
B0G39LR3WQ,4,FR,Logitech Ergo - K860 - Geteilte Tastatur - ergonomische Bluetooth Tastatur - mit Handballenauflage - für Windows/Mac in Skandinavisch QWERTY-Layout 【Bulk - ohne Verpackung】,unknown,azerty,False,none,none,71.95,,Logitech,keepa_search
B0G39LR3WQ,8,IT,Logitech Ergo - K860 - Geteilte Tastatur - ergonomische Bluetooth Tastatur - mit Handballenauflage - für Windows/Mac in Skandinavisch QWERTY-Layout 【Bulk - ohne Verpackung】,unknown,qwerty_it,False,none,none,71.95,,Logitech,keepa_search
B0G39LR3WQ,9,ES,Logitech Ergo K860 - Teclado dividido - Teclado ergonómico Bluetooth - con reposamuñecas - para Windows/Mac en diseño QWERTY escandinavo 【Bulk – sin embalaje】,unknown,qwerty_es,False,none,none,71.95,,Logitech,keepa_search
B0DY819KRW,2,UK,"Abnii 50 PCS Under Desk Cable Management, Self Adhesive Cable Tidy Clips Straps, Sticky-Back Hook and Loop Cable Ties Cord Organizer, Wire Organizer for TV PC Laptop Ethernet Desktop, Black, Small",qwertz,qwerty_uk,True,low,cross_market,9.99,,Abnii,keepa_search
B0DY819KRW,4,FR,"Abnii Lot de 50 sangles auto-adhésives pour rangement des câbles sous le bureau, crochet et boucle autocollantes, organiseur de fils pour TV, PC, ordinateur portable, Ethernet, bureau, noir, taille S",qwertz,azerty,True,low,cross_market,10.99,,Abnii,keepa_search
